fy,dept,department_title,char_,character_title,sub_obj,sub_obj_title,doc_ref_no_prefix,doc_ref_no_prefix_definition,total_transaction_amount
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PCXX,petty cash,651
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PVXX,payment voucher,3125.25
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,220,ELECTRIC CURRENTSTRUCTURES/STREETS 0220,PVMD,professional services,22154003.28
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,220,ELECTRIC CURRENTSTRUCTURES/STREETS 0220,PVXX,payment voucher,1233.8
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,220,ELECTRIC CURRENTSTRUCTURES/STREETS 0220,VCXX,procurement,5857150.92
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,221,GAS SERVICES 0221,VCXX,procurement,6714040.69
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,222,STEAM FOR HEATING 0222,VCXX,procurement,2198934.67
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,3131.47
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,15194686.18
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,79720960.11
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,1167470.8
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,405
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,VCXX,procurement,6042
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,1289
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,1520
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,1350
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,519
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PCXX,petty cash,4496.01
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,58844.35
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,4361773.64
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,28907
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,284,GROUND AND BUILDING RENTAL 0284,PVMD,professional services,1764244.84
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,284,GROUND AND BUILDING RENTAL 0284,PVOS,monthly rent and quarterly MH/MR,20472888.75
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PCXX,petty cash,1256.76
2017,20,20 PUBLIC PROPERTY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,6950.3
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,303,BAKESHOP DINING ROOM AND KITCHEN 0303,VCXX,procurement,815.96
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,4196.11
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,5506.61
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PCXX,petty cash,1609.21
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,303212.53
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,PVXX,payment voucher,144.78
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,VCXX,procurement,19626.21
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PCXX,petty cash,929
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PVXX,payment voucher,4726.55
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,VCXX,procurement,46328.1
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,PCXX,petty cash,2032.05
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,172868.48
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,PCXX,petty cash,25.98
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,VCXX,procurement,987.47
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,VCXX,procurement,1034.34
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,65.17
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,314,FUEL  HEATING AND LIGHTING 0314,PVXX,payment voucher,1328.56
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,314,FUEL  HEATING AND LIGHTING 0314,VCXX,procurement,26044.76
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,PCXX,petty cash,41.44
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,VCXX,procurement,67664.13
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,VCXX,procurement,65265.13
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,822.67
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,31898.54
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,PCXX,petty cash,69.99
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,VCXX,procurement,9500.15
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,PCXX,petty cash,2153.36
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,VCXX,procurement,100553.74
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,15508.34
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PCXX,petty cash,55.6
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,447
2017,20,20 PUBLIC PROPERTY,3,03 MATERIALS AND SUPPLIES,335,LUBRICANTS 0335,PCXX,petty cash,4.99
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,PCXX,petty cash,404.93
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,VCXX,procurement,5020
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,10983.68
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,411,GENERAL EQUIPMENT AND MACHINERY 0411,VCXX,procurement,442.68
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,PCXX,petty cash,308.85
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,VCXX,procurement,78104.44
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,1383.4
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,PCXX,petty cash,498.94
2017,20,20 PUBLIC PROPERTY,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,VCXX,procurement,9416.69
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0603P,PROF SRV  LANDSCAPING 0603P,PVMD,professional services,1000
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0610P,PROF SRVINTERIOR GEN'L CONSTRCT 0610P,PVMD,professional services,10650.1
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0611P,PROF SRVROOF RECONSTRUCTION/MTL 0611P,PVMD,professional services,495
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0612P,PROF SRV  HVAC 0612P,PVMD,professional services,19615.21
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0625P,PROF SRVELEVATORS & ESCALATORS 0625P,PVMD,professional services,197463.93
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0630P,PROF SRVEXTERIOR GEN'L CONSTRUCT 0630P,PVMD,professional services,55800
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0639P,PROF SRVOTHER STRUCTURES NOT BLDG 0639P,PVMD,professional services,1407.48
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0660P,PROF SRVASBESTOS REMOVAL 0660P,PVMD,professional services,68240.4
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0662P,PROF SRVFUEL & OIL TANKS 0662P,PVMD,professional services,381.25
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0671P,PROF SRVSTREES & SIDEWALKS 0671P,PVMD,professional services,38200
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,0699P,PROF SVCMISCELLANEOUS 0699P,PVMD,professional services,246832.62
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,609,SITE CONSERVATION/MOWING/TRASH/FENC 0609,PVMD,professional services,204000
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,610,INTERIORGEN BUILDING CONSTRUCTION 0610,VCXX,procurement,464851.38
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,612,HVAC 0612,VCXX,procurement,464706.9
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,617,ELECTRICAL CONTROL EQUIPMENT/WIRING 0617,VCXX,procurement,329247.75
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,630,EXTERIORGEN BUILDING CONSTRUCTION 0630,PVMD,professional services,16638.66
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,630,EXTERIORGEN BUILDING CONSTRUCTION 0630,VCXX,procurement,54508.37
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,639,STRUCTURES OTHER THAN BUILDINGS 0639,PVXX,payment voucher,200000
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,652,PROFESSIONAL SRVCSARCH/ENGIN DESGN 0652,PVMD,professional services,92000
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,654,PROFESSIONAL SERVICES  ARTWORK 0654,PVMD,professional services,171986.57
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,658,AGREEMENT PAYMENTSSEPTA/RAILROADS 0658,PVMD,professional services,376822
2017,20,20 PUBLIC PROPERTY,6,06 REAL PROPERTY,660,ASBESTOS REMOVAL 0660,VCXX,procurement,277523.52
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,200,PURCHASE OF SERVICES CONTROL 0200,VCXX,procurement,2535.26
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,202,JANITORIAL SERVICES 0202,VCXX,procurement,7194
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,VCXX,procurement,48635.21
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PVMD,professional services,82130.5
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PVXX,payment voucher,330.06
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,914763.74
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PCXX,petty cash,275.47
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PVXX,payment voucher,36000
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,39134.04
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,342046.34
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVXX,payment voucher,572002.06
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,65709.05
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,VCXX,procurement,3578
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PCXX,petty cash,1158
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PVXX,payment voucher,83887
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,184484.29
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PCXX,petty cash,386.4
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PVXX,payment voucher,59354.37
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,,,233926
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,3450.39
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,278932385.48
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,184749.4
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,RPXX,reimbursable expense vouchers for City employees,264.95
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,20725.82
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,5875933.76
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVMD,professional services,1863664
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVXX,payment voucher,17899.25
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,376.18
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,41882
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,3865.27
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVMD,professional services,204096.59
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,3000
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,547.03
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,VCXX,procurement,13148.17
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,5059.56
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,64875.51
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,PVXX,payment voucher,731.2
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,33663.28
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,281,LEASE PAYMENTS-PHILA MUNICIPAL AUTH 0281,,,4755586.88
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,281,LEASE PAYMENTSPHILA MUNICIPAL AUTH 0281,PVXX,payment voucher,2855586.88
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,282,RENT/LEASEPURCHASE COMPUTER EQUIP 0282,PVXX,payment voucher,3980
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PCXX,petty cash,357.77
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,23310.72
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,396470.48
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,286,RENTAL OF PARKING SPACES 0286,PVXX,payment voucher,99345
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,290,PAYMENTS FOR CARE OF INDIVIDUALS    0290,,,2598.75
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,290,PAYMENTS FOR CARE OF INDIVIDUALS 0290,PVFP,foster parents,59409301.61
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,290,PAYMENTS FOR CARE OF INDIVIDUALS 0290,PVMD,professional services,82425355.31
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,290,PAYMENTS FOR CARE OF INDIVIDUALS 0290,PVXX,payment voucher,2276451.25
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,295,PURCHASE SERVICESIMPREST ADVANCES 0295,VCXX,procurement,2290.53
2017,22,22 HUMAN SERVICES,2,02 PURCHASE OF SERVICES,299,OTHER EXPENSES NOT OTHRWSE CLSSFD 0299,PCXX,petty cash,198.51
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,300,MATERIALS & SUPPLIES CONTROL 0300,VCXX,procurement,6221.28
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,303,BAKESHOP DINING ROOM AND KITCHEN 0303,PCXX,petty cash,115.81
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,471.53
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,427.77
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,VCXX,procurement,140
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PCXX,petty cash,36.99
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,4293.43
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PCXX,petty cash,16874.47
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PVXX,payment voucher,2415.51
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,RPXX,reimbursable expense vouchers for City employees,1327.41
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,VCXX,procurement,65090.87
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,PCXX,petty cash,245.29
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,2099
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,VCXX,procurement,59158
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,8938.57
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PVXX,payment voucher,1216
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,RPXX,reimbursable expense vouchers for City employees,144.7
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,VCXX,procurement,329209.38
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,PCXX,petty cash,260.1
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,VCXX,procurement,581.4
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,PCXX,petty cash,371.02
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,RPXX,reimbursable expense vouchers for City employees,188.95
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,VCXX,procurement,7956.86
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,PCXX,petty cash,8920.4
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,VCXX,procurement,68805.04
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,567.98
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,219373.61
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,VCXX,procurement,130.2
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,99060.5
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,7489
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,PCXX,petty cash,625.52
2017,22,22 HUMAN SERVICES,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,VCXX,procurement,4087.6
2017,22,22 HUMAN SERVICES,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,VCXX,procurement,1148.9
2017,22,22 HUMAN SERVICES,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,154697.98
2017,22,22 HUMAN SERVICES,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,2255
2017,22,22 HUMAN SERVICES,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,1566948.37
2017,22,22 HUMAN SERVICES,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,PCXX,petty cash,412.62
2017,22,22 HUMAN SERVICES,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,RPXX,reimbursable expense vouchers for City employees,160.97
2017,22,22 HUMAN SERVICES,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,VCXX,procurement,4180.11
2017,23,23 PRISONS,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,PCXX,petty cash,4036.11
2017,23,23 PRISONS,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,PVXX,payment voucher,7422.23
2017,23,23 PRISONS,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,VCXX,procurement,32640
2017,23,23 PRISONS,2,02 PURCHASE OF SERVICES,202,JANITORIAL SERVICES 0202,PCXX,petty cash,6945.17
2017,23,23 PRISONS,2,02 PURCHASE OF SERVICES,202,JANITORIAL SERVICES 0202,VCXX,procurement,48656.1
2017,23,23 PRISONS,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,PVXX,payment voucher,140
2017,23,23 PRISONS,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,VCXX,procurement,6704.67
